1	1.794761
2	1.987650
3	2.063971
4	2.109163
5	2.139112
6	2.160301
7	2.175951
8	2.187871
9	2.197160
10	2.204530
11	2.210460
12	2.215289
13	2.219258
14	2.222549
15	2.225296
16	2.227603
17	2.229552
18	2.231205
19	2.232613
20	2.233817
21	2.234851
22	2.235740
23	2.236508
24	2.237172
25	2.237747
26	2.238248
27	2.238684
28	2.239064
29	2.239396
30	2.239687
31	2.239942
32	2.240167
33	2.240363
34	2.240537
35	2.240690
36	2.240824
37	2.240944
38	2.241049
39	2.241142
40	2.241225
41	2.241298
42	2.241364
43	2.241422
44	2.241473
45	2.241519
46	2.241560
47	2.241597
48	2.241629
49	2.241659
50	2.241685
51	2.241708
52	2.241729
53	2.241748
54	2.241765
55	2.241781
56	2.241794
57	2.241807
58	2.241818
59	2.241828
60	2.241837
61	2.241846
62	2.241853
63	2.241860
64	2.241866
65	2.241872
66	2.241877
67	2.241882
68	2.241886
69	2.241890
70	2.241893
71	2.241896
72	2.241899
73	2.241902
74	2.241905
75	2.241907
76	2.241909
77	2.241911
78	2.241913
79	2.241914
80	2.241916
81	2.241917
82	2.241919
83	2.241920
84	2.241921
85	2.241922
86	2.241923
87	2.241924
88	2.241924
89	2.241925
90	2.241926
91	2.241927
92	2.241927
93	2.241928
94	2.241928
95	2.241929
96	2.241929
97	2.241930
98	2.241930
99	2.241930
100	2.241931
101	2.241931
102	2.241931
103	2.241932
104	2.241932
105	2.241932
106	2.241932
107	2.241933
108	2.241933
109	2.241933
110	2.241933
111	2.241933
112	2.241933
113	2.241934
114	2.241934
115	2.241934
116	2.241934
117	2.241934
118	2.241934
119	2.241934
120	2.241934
121	2.241934
122	2.241935
123	2.241935
124	2.241935
125	2.241935
126	2.241935
127	2.241935
128	2.241935
129	2.241935
130	2.241935
131	2.241935
132	2.241935
133	2.241935
134	2.241935
135	2.241935
136	2.241935
137	2.241935
