1	0.351874
2	0.810120
3	0.964449
4	1.063564
5	1.135293
6	1.190585
7	1.234947
8	1.271548
9	1.302377
10	1.328761
11	1.351630
12	1.371659
13	1.389354
14	1.405101
15	1.419204
16	1.431903
17	1.443394
18	1.453835
19	1.463358
20	1.472074
21	1.480075
22	1.487441
23	1.494239
24	1.500528
25	1.506357
26	1.511773
27	1.516812
28	1.521509
29	1.525895
30	1.529995
31	1.533834
32	1.537434
33	1.540813
34	1.543988
35	1.546975
36	1.549788
37	1.552439
38	1.554941
39	1.557304
40	1.559537
41	1.561649
42	1.563648
43	1.565542
44	1.567338
45	1.569041
46	1.570657
47	1.572193
48	1.573653
49	1.575042
50	1.576363
51	1.577620
52	1.578817
53	1.579958
54	1.581046
55	1.582083
56	1.583073
57	1.584018
58	1.584920
59	1.585782
60	1.586605
61	1.587393
62	1.588146
63	1.588866
64	1.589555
65	1.590216
66	1.590848
67	1.591453
68	1.592034
69	1.592590
70	1.593124
71	1.593635
72	1.594126
73	1.594597
74	1.595050
75	1.595484
76	1.595901
77	1.596302
78	1.596687
79	1.597057
80	1.597413
81	1.597755
82	1.598084
83	1.598401
84	1.598705
85	1.598999
86	1.599281
87	1.599553
88	1.599815
89	1.600067
90	1.600310
91	1.600545
92	1.600771
93	1.600988
94	1.601198
95	1.601401
96	1.601596
97	1.601785
98	1.601966
99	1.602142
100	1.602311
101	1.602475
102	1.602633
103	1.602786
104	1.602933
105	1.603075
106	1.603213
107	1.603346
108	1.603475
109	1.603599
110	1.603719
111	1.603836
112	1.603948
113	1.604057
114	1.604162
115	1.604264
116	1.604363
117	1.604458
118	1.604551
119	1.604640
120	1.604727
121	1.604811
122	1.604892
123	1.604971
124	1.605047
125	1.605121
126	1.605193
127	1.605262
128	1.605330
129	1.605395
130	1.605458
131	1.605520
132	1.605579
133	1.605637
134	1.605693
135	1.605748
136	1.605801
137	1.605852
138	1.605902
139	1.605950
140	1.605997
141	1.606043
142	1.606087
143	1.606130
144	1.606172
145	1.606213
146	1.606252
147	1.606290
148	1.606328
149	1.606364
150	1.606399
151	1.606433
152	1.606467
153	1.606499
154	1.606531
155	1.606561
156	1.606591
157	1.606620
158	1.606648
159	1.606676
160	1.606703
161	1.606729
162	1.606754
163	1.606779
164	1.606803
165	1.606826
166	1.606849
167	1.606871
168	1.606893
169	1.606914
170	1.606934
171	1.606954
172	1.606974
173	1.606993
174	1.607011
175	1.607029
176	1.607047
177	1.607064
178	1.607081
179	1.607097
180	1.607113
181	1.607129
182	1.607144
183	1.607159
184	1.607173
185	1.607187
186	1.607201
187	1.607214
188	1.607227
189	1.607240
190	1.607252
191	1.607265
192	1.607276
193	1.607288
194	1.607299
195	1.607310
196	1.607321
197	1.607332
198	1.607342
199	1.607352
200	1.607362
201	1.607371
202	1.607381
203	1.607390
204	1.607399
205	1.607408
206	1.607416
207	1.607425
208	1.607433
209	1.607441
210	1.607449
211	1.607456
212	1.607464
213	1.607471
214	1.607478
215	1.607485
216	1.607492
217	1.607499
218	1.607505
219	1.607511
220	1.607518
221	1.607524
222	1.607530
223	1.607536
224	1.607541
225	1.607547
226	1.607552
227	1.607558
228	1.607563
229	1.607568
230	1.607573
231	1.607578
232	1.607583
233	1.607588
234	1.607592
235	1.607597
236	1.607601
237	1.607605
238	1.607610
239	1.607614
240	1.607618
241	1.607622
242	1.607626
243	1.607629
244	1.607633
245	1.607637
246	1.607640
247	1.607644
248	1.607647
249	1.607651
250	1.607654
251	1.607657
252	1.607660
253	1.607664
254	1.607667
255	1.607670
256	1.607672
257	1.607675
258	1.607678
259	1.607681
260	1.607684
261	1.607686
262	1.607689
263	1.607691
264	1.607694
265	1.607696
266	1.607699
267	1.607701
268	1.607703
269	1.607705
270	1.607708
271	1.607710
272	1.607712
273	1.607714
274	1.607716
275	1.607718
276	1.607720
277	1.607722
278	1.607724
279	1.607726
280	1.607727
281	1.607729
282	1.607731
283	1.607733
284	1.607734
285	1.607736
286	1.607738
287	1.607739
288	1.607741
289	1.607742
290	1.607744
291	1.607745
292	1.607747
293	1.607748
294	1.607749
295	1.607751
296	1.607752
297	1.607753
298	1.607755
299	1.607756
300	1.607757
301	1.607758
302	1.607759
303	1.607761
304	1.607762
305	1.607763
306	1.607764
307	1.607765
308	1.607766
309	1.607767
310	1.607768
311	1.607769
312	1.607770
313	1.607771
314	1.607772
315	1.607773
316	1.607774
317	1.607775
318	1.607776
319	1.607776
320	1.607777
321	1.607778
322	1.607779
323	1.607780
324	1.607781
325	1.607781
326	1.607782
327	1.607783
328	1.607784
329	1.607784
330	1.607785
331	1.607786
332	1.607786
333	1.607787
334	1.607788
335	1.607788
336	1.607789
337	1.607789
338	1.607790
339	1.607791
340	1.607791
341	1.607792
342	1.607792
343	1.607793
344	1.607793
345	1.607794
346	1.607794
347	1.607795
348	1.607795
349	1.607796
350	1.607796
351	1.607797
352	1.607797
353	1.607798
354	1.607798
355	1.607799
356	1.607799
357	1.607800
358	1.607800
359	1.607800
360	1.607801
361	1.607801
362	1.607802
363	1.607802
364	1.607802
365	1.607803
366	1.607803
367	1.607803
368	1.607804
369	1.607804
370	1.607804
371	1.607805
372	1.607805
373	1.607805
374	1.607806
375	1.607806
376	1.607806
377	1.607807
378	1.607807
379	1.607807
380	1.607807
381	1.607808
382	1.607808
383	1.607808
384	1.607808
385	1.607809
386	1.607809
387	1.607809
388	1.607809
389	1.607810
390	1.607810
391	1.607810
392	1.607810
393	1.607811
394	1.607811
395	1.607811
396	1.607811
397	1.607811
398	1.607812
399	1.607812
400	1.607812
401	1.607812
402	1.607812
403	1.607813
404	1.607813
405	1.607813
406	1.607813
407	1.607813
408	1.607813
409	1.607814
410	1.607814
411	1.607814
412	1.607814
413	1.607814
414	1.607814
415	1.607814
416	1.607815
417	1.607815
418	1.607815
419	1.607815
420	1.607815
421	1.607815
422	1.607815
423	1.607816
424	1.607816
425	1.607816
426	1.607816
427	1.607816
428	1.607816
429	1.607816
430	1.607816
431	1.607816
432	1.607817
433	1.607817
434	1.607817
435	1.607817
436	1.607817
