1	1.570385
2	1.763242
3	1.836809
4	1.880580
5	1.909747
6	1.930501
7	1.945919
8	1.957729
9	1.966986
10	1.974370
11	1.980347
12	1.985241
13	1.989287
14	1.992662
15	1.995495
16	1.997890
17	1.999925
18	2.001663
19	2.003153
20	2.004437
21	2.005546
22	2.006508
23	2.007344
24	2.008073
25	2.008711
26	2.009270
27	2.009761
28	2.010193
29	2.010575
30	2.010912
31	2.011210
32	2.011476
33	2.011711
34	2.011921
35	2.012108
36	2.012275
37	2.012425
38	2.012558
39	2.012679
40	2.012787
41	2.012884
42	2.012971
43	2.013050
44	2.013122
45	2.013186
46	2.013245
47	2.013298
48	2.013346
49	2.013390
50	2.013430
51	2.013466
52	2.013499
53	2.013530
54	2.013557
55	2.013583
56	2.013606
57	2.013627
58	2.013647
59	2.013665
60	2.013682
61	2.013697
62	2.013711
63	2.013724
64	2.013736
65	2.013747
66	2.013757
67	2.013767
68	2.013776
69	2.013784
70	2.013792
71	2.013799
72	2.013805
73	2.013811
74	2.013817
75	2.013822
76	2.013827
77	2.013832
78	2.013836
79	2.013840
80	2.013844
81	2.013847
82	2.013850
83	2.013853
84	2.013856
85	2.013859
86	2.013861
87	2.013864
88	2.013866
89	2.013868
90	2.013870
91	2.013871
92	2.013873
93	2.013875
94	2.013876
95	2.013878
96	2.013879
97	2.013880
98	2.013881
99	2.013882
100	2.013883
101	2.013884
102	2.013885
103	2.013886
104	2.013887
105	2.013887
106	2.013888
107	2.013889
108	2.013889
109	2.013890
110	2.013891
111	2.013891
112	2.013892
113	2.013892
114	2.013892
115	2.013893
116	2.013893
117	2.013894
118	2.013894
119	2.013894
120	2.013894
121	2.013895
122	2.013895
123	2.013895
124	2.013895
125	2.013896
126	2.013896
127	2.013896
128	2.013896
129	2.013896
130	2.013897
131	2.013897
132	2.013897
133	2.013897
134	2.013897
135	2.013897
136	2.013897
137	2.013897
138	2.013898
