1	0.509717
2	1.026637
3	1.235011
4	1.356472
5	1.438165
6	1.497351
7	1.542268
8	1.577464
9	1.605696
10	1.628754
11	1.647856
12	1.663863
13	1.677408
14	1.688962
15	1.698886
16	1.707461
17	1.714910
18	1.721411
19	1.727109
20	1.732120
21	1.736542
22	1.740456
23	1.743931
24	1.747023
25	1.749783
26	1.752249
27	1.754460
28	1.756443
29	1.758227
30	1.759834
31	1.761284
32	1.762594
33	1.763779
34	1.764853
35	1.765827
36	1.766712
37	1.767516
38	1.768249
39	1.768917
40	1.769526
41	1.770083
42	1.770592
43	1.771058
44	1.771485
45	1.771876
46	1.772235
47	1.772565
48	1.772868
49	1.773148
50	1.773405
51	1.773642
52	1.773860
53	1.774062
54	1.774248
55	1.774421
56	1.774580
57	1.774728
58	1.774865
59	1.774992
60	1.775110
61	1.775220
62	1.775321
63	1.775416
64	1.775504
65	1.775586
66	1.775663
67	1.775734
68	1.775801
69	1.775863
70	1.775921
71	1.775975
72	1.776026
73	1.776074
74	1.776118
75	1.776160
76	1.776199
77	1.776236
78	1.776271
79	1.776303
80	1.776334
81	1.776362
82	1.776389
83	1.776415
84	1.776439
85	1.776461
86	1.776482
87	1.776502
88	1.776521
89	1.776539
90	1.776556
91	1.776572
92	1.776587
93	1.776601
94	1.776615
95	1.776628
96	1.776640
97	1.776651
98	1.776662
99	1.776672
100	1.776682
101	1.776691
102	1.776700
103	1.776708
104	1.776716
105	1.776724
106	1.776731
107	1.776738
108	1.776744
109	1.776750
110	1.776756
111	1.776762
112	1.776767
113	1.776772
114	1.776777
115	1.776781
116	1.776785
117	1.776789
118	1.776793
119	1.776797
120	1.776801
121	1.776804
122	1.776807
123	1.776810
124	1.776813
125	1.776816
126	1.776818
127	1.776821
128	1.776823
129	1.776826
130	1.776828
131	1.776830
132	1.776832
133	1.776834
134	1.776836
135	1.776837
136	1.776839
137	1.776840
138	1.776842
139	1.776843
140	1.776845
141	1.776846
142	1.776847
143	1.776848
144	1.776850
145	1.776851
146	1.776852
147	1.776853
148	1.776854
149	1.776854
150	1.776855
151	1.776856
152	1.776857
153	1.776858
154	1.776858
155	1.776859
156	1.776860
157	1.776860
158	1.776861
159	1.776861
160	1.776862
161	1.776863
162	1.776863
163	1.776863
164	1.776864
165	1.776864
166	1.776865
167	1.776865
168	1.776866
169	1.776866
170	1.776866
171	1.776867
172	1.776867
173	1.776867
174	1.776867
175	1.776868
176	1.776868
177	1.776868
178	1.776868
179	1.776869
180	1.776869
181	1.776869
182	1.776869
183	1.776870
184	1.776870
185	1.776870
186	1.776870
187	1.776870
188	1.776870
189	1.776870
190	1.776871
191	1.776871
192	1.776871
193	1.776871
194	1.776871
195	1.776871
196	1.776871
197	1.776871
