1	-1.386258
2	-0.794727
3	-0.573009
4	-0.434746
5	-0.335396
6	-0.258812
7	-0.197165
8	-0.146051
9	-0.102746
10	-0.065449
11	-0.032907
12	-0.004212
13	0.021312
14	0.044183
15	0.064806
16	0.083502
17	0.100533
18	0.116113
19	0.130417
20	0.143594
21	0.155770
22	0.167050
23	0.177528
24	0.187281
25	0.196380
26	0.204884
27	0.212845
28	0.220312
29	0.227325
30	0.233922
31	0.240135
32	0.245994
33	0.251525
34	0.256753
35	0.261700
36	0.266385
37	0.270827
38	0.275041
39	0.279042
40	0.282845
41	0.286462
42	0.289905
43	0.293184
44	0.296309
45	0.299289
46	0.302133
47	0.304848
48	0.307442
49	0.309922
50	0.312293
51	0.314562
52	0.316734
53	0.318814
54	0.320806
55	0.322716
56	0.324548
57	0.326305
58	0.327991
59	0.329610
60	0.331165
61	0.332658
62	0.334094
63	0.335474
64	0.336801
65	0.338077
66	0.339305
67	0.340488
68	0.341626
69	0.342722
70	0.343778
71	0.344796
72	0.345776
73	0.346722
74	0.347634
75	0.348513
76	0.349362
77	0.350180
78	0.350971
79	0.351733
80	0.352470
81	0.353182
82	0.353869
83	0.354533
84	0.355174
85	0.355795
86	0.356394
87	0.356974
88	0.357535
89	0.358077
90	0.358602
91	0.359109
92	0.359601
93	0.360076
94	0.360536
95	0.360982
96	0.361414
97	0.361832
98	0.362236
99	0.362629
100	0.363009
101	0.363377
102	0.363734
103	0.364080
104	0.364416
105	0.364741
106	0.365056
107	0.365362
108	0.365659
109	0.365947
110	0.366226
111	0.366497
112	0.366760
113	0.367015
114	0.367263
115	0.367504
116	0.367737
117	0.367964
118	0.368185
119	0.368398
120	0.368606
121	0.368808
122	0.369004
123	0.369195
124	0.369380
125	0.369560
126	0.369735
127	0.369905
128	0.370071
129	0.370231
130	0.370388
131	0.370540
132	0.370688
133	0.370831
134	0.370971
135	0.371107
136	0.371240
137	0.371369
138	0.371494
139	0.371616
140	0.371735
141	0.371851
142	0.371963
143	0.372073
144	0.372179
145	0.372283
146	0.372385
147	0.372483
148	0.372579
149	0.372673
150	0.372764
151	0.372852
152	0.372939
153	0.373023
154	0.373105
155	0.373185
156	0.373263
157	0.373339
158	0.373413
159	0.373486
160	0.373556
161	0.373625
